id,titulo,lugar,data,reclamacao_base,interacoes,rating,again,status
203209791,Cancelamento de contrato,Piracicaba - SP,"time.struct_time(tm_year=2024, tm_mon=11, tm_mday=29, tm_hour=11, tm_min=40, tm_sec=0, tm_wday=4, tm_yday=334, tm_isdst=-1)","Conheci a Coin Nacional no dia 18/10/2024 através da rede social, onde falei com a atendente Emily sobre a redução das parcelas do meu empréstimo pessoal com garantia de veículo, ocorre que após ter assinado o contrato, percebi que os boletos que me mandaram estavam em nome da Coin e não em nome do banco que tinha feito o empréstimo, desconfiei que alguma coisa não estava certo e antes de 30 dias, então entrei em contato com o departamento Jurídico que me informou que preciso pagar um valor de R$500,00 a vista ou parcelado em 3x de R$200,00 referente as custas desse departamento, já solicitei o cancelamento dos boletos e do contrato via Email que recebi pelo WhatsApp e informei que não tenho condições de pagar os R$600,00, cuja primeira parcela vai vencer em 10/12/2024, visto que estou na lei do Superendividamento.","['Resposta da empresa\n03/12/2024 às 18:33\nOlá Elisabete Bistaco, obrigado pela mensagem. Já entramos em contato para conseguir sanar suas eventuais dúvidas! Estamos a disposição.', 'Réplica do consumidor\n03/12/2024 às 19:32\nA empresa reduziu o valor, embora eu acho que não devo pagar nada, disse que o máximo que posso pagar é R$100,00, mas se conseguir não pagar nada ainda é melhor, uma vez que cancelei o contrato.\nEstou aguardando retorno da Coin.', 'Consideração final do consumidor\n04/12/2024 às 11:30\nNão pretendo fazer novos negócios com a empresa']",2,False,Resolvido
202057325,A empresa Coin,Palmeira das Missões - RS,"time.struct_time(tm_year=2024, tm_mon=11, tm_mday=14, tm_hour=15, tm_min=53, tm_sec=0, tm_wday=3, tm_yday=319, tm_isdst=-1)","No mês de abril conheci a empresa Coin pelas redes https://******* estava passando por um momento difícil,pois minha mãe tinha feito um empréstimo com a BV usando o carro como garantia.e tinha estava com algumas parcelas em atraso e recebeu uma carta do SPC avisando desta divida..só que após contratarmos a Coin,mesmo assim continuamos recebendo msgns da BV cobrando as parcelas em atraso.e eu mandava p a Coin e eles m mandaram desconsiderar..perguntei sobre o fato do SPC e disseram q isso já ia ser resolvido com o contrato e tmbm nada foi resolvido,pois no final do mês minha mãe precisou do CPF para fazer uma compra e o mesmo encontra-se https://******* em contado com a Coin e eles me falaram q o desbloqueio só aconteceria com o pagamento https://******* neste caso seria 2 anos e meio.E nesta semana a BV entrou novamente em conta com uma oferta de reducao de https://******* um desconto de 89%.Dai entrei em contato com a assessoria do BV e com o próprio banco BV para saber se a Coin tinha entrado em contato.e eles me falaram que nunca foi entrado em contato. E a única preocupação deles é o pagamento da parcela de 435,https://******* para a cobrança todos os meses eles entravam em contato,mas para me informar de alguma negociação nunca foi feito.E agora querem me cobrar uma multa pela recisão do contrato,onde eles não realização nenhuma negociação ou seja.não fizeram o q prometeram","['Resposta da empresa\n28/11/2024 às 13:21\nPrezado Sra. Waleska,\n\nAgradecemos por trazer suas dúvidas ao nosso conhecimento. Informamos que já realizamos o contato e prestamos todos os esclarecimentos necessários.\n\nCaso tenha qualquer outra questão ou precise de suporte adicional, por favor, não hesite em nos procurar. Estamos à disposição para auxiliá-la no que for preciso.\n\nAtenciosamente,\nCoin.', 'Consideração final do consumidor\n10/12/2024 às 11:35\nProblema resolvido']",8,True,Resolvido
196183549,Contrato não comprido,Contagem - MG,"time.struct_time(tm_year=2024, tm_mon=8, tm_mday=28, tm_hour=12, tm_min=15, tm_sec=0, tm_wday=2, tm_yday=241, tm_isdst=-1)","Bom dia, solicitei um distrato de meu contrato ao perceber a empresa não e devidamente documenta. Funciona na clandestinidade paguei 05 parcelas solicitei o reembolso e como estava Rezada no distrato dei como resolvido, porém não foi e volto a reclamar
O reembolso não foi feito. Seria um total $562.50 como na parcela vencida em 20/08/2025 me cobraram uma correção de $23,40 baseado nisso acrescento $23,40 ao total das 05 que combinamos reembolso até 22/08 e postergaram para 27/08 crédito via Pix, e novamente descumprido resposta deseducada. Notificação em anexo e suposta programação de tranferencia via pix tudo isso PARA ME ENGANAR.","['Resposta da empresa\n18/09/2024 às 11:45\nOlá, novamente Sr. Marcelo.\n\nConforme nosso histórico, o senhor contratou nossos serviços inicialmente em novembro do ano passado, e o contrato foi cancelado por falta de pagamento. No início deste ano, houve uma nova contratação, ou seja, o senhor já estava bastante familiarizado com os termos contratuais.\n\nDurante o período, foram solicitados procedimentos fora do escopo dos serviços contratados, o que gerou algumas divergências. Mesmo assim, buscamos esclarecer tudo de forma clara, dentro do que foi acordado.\n\nCom relação ao reembolso, o valor foi devolvido nos exatos valores passados pelo Sr. Vale ressaltar que a empresa não tinha nenhuma obrigação de fazer esse reembolso, já que todos os serviços contratados foram devidamente prestados. No entanto, fizemos a devolução como uma medida excepcional, buscando resolver a questão de forma amigável.\n\nAgradecemos pela compreensão e seguimos à disposição para eventuais dúvidas.\n\nAtenciosamente,\nCoin Nacional.', 'Consideração final do consumidor\n27/09/2024 às 19:17\nNão cumprem o pedido. Eh uma empresa sem credibilidade ( aconselhável ninguém procurare nem Fazer negócio com ela)']",0,False,Não resolvido
194253655,Atendente Julia não tem defeitos.,Belo Horizonte - MG,"time.struct_time(tm_year=2024, tm_mon=7, tm_mday=31, tm_hour=21, tm_min=56, tm_sec=0, tm_wday=2, tm_yday=213, tm_isdst=-1)","Entrei em contato com o escritório de advocacia Coin Nacional para abrir um processo contra banco. Acontece que a atendente Julia não tem nenhum defeito para que eu possa reclamar. Como faço agora? Um atendimento desses eu nunca vi na vida antes! Obrigada, Julia! Você é 1000!","['Resposta da empresa\n02/08/2024 às 08:52\nOlá Laura Muriel,\n\nAgradecemos imensamente pelo seu contato e pelas gentis palavras dirigidas à nossa atendente, Julia. Ficamos felizes em saber que você teve uma experiência positiva.\n\nGostaríamos de esclarecer que não somos um escritório de advocacia. Somos a plataforma ideal para você acompanhar, gerenciar e liquidar suas dívidas de maneira rápida e com desconto. Nosso objetivo é proporcionar a melhor assistência para que você consiga resolver suas pendências financeiras de forma eficiente.\n\nCaso tenha qualquer dúvida ou necessidade, estamos à disposição para ajudar.\n\nAtenciosamente,\nCoin Nacional.', 'Consideração final do consumidor\n05/08/2024 às 07:45\n10000/10']",10,True,Resolvido
190449961,[Editado pelo Reclame Aqui],Cascavel - PR,"time.struct_time(tm_year=2024, tm_mon=6, tm_mday=9, tm_hour=21, tm_min=11, tm_sec=0, tm_wday=6, tm_yday=161, tm_isdst=-1)",Cobrança sobre reinvidicação De Juros abusivos Sobre financiamento de carro,"['Resposta da empresa\n10/06/2024 às 18:35\nPrezado José Carlos da Silva,\n\nAgradecemos por compartilhar sua preocupação. Já entramos em contato para resolver a situação. Estamos trabalhando para encontrar uma solução rápida e satisfatória. Qualquer dúvida adicional, estamos à disposição.\n\nAtenciosamente,\nCoin Empresarial.', 'Consideração final do consumidor\n03/12/2024 às 12:23\n.']",7,False,Não resolvido
189594149,CONTRATO NAO FOI CONCLUIDO,PRIMAVERA DO LESTE - MT,"time.struct_time(tm_year=2024, tm_mon=5, tm_mday=27, tm_hour=12, tm_min=4, tm_sec=0, tm_wday=0, tm_yday=148, tm_isdst=-1)","NO DIA 09/01/24. CONHECI A COIN NACIONAL PELO FACEBOOK.
NUNCA DEIXEI MINHA PARCELAS ATRAZAR,ENTAO RESOLVI CONTRATA A COIN PARA BAIXA OS JUROS ABOSIVOS OU SEJA ESSA FOI A PROMESSA QUE ELES ME FIZERAM,ME DISSERAM QUE MINHA PARCELA TINHA BAIXADO DE 1953.00 PARA 1170.00 PAGUEI TUDO CERTO PARA ELES,POREM FUI SUPREENDIDO PELA MANHA NO DIA 23/05/24 COM O OFICIAL DE JUSTIÇA NA MINHA PORTA PARA PREDER MEU CARRO,HOJE ESTOU COM PREJUIZO DE MAIS DE 100 MIL REAIS.

FINAL DAS CONTAS HOJE ESTOU SEM MEU VEICULO,PREJUDICADO FINANCEIRAMENTE E MENTALMENTE,PQ CONFIEI EM UMA ACESSORIA QUE NAO TRABALHA PARA TI AJUDAR E SIM PARA PREJUDICAR.","['Resposta da empresa\n27/05/2024 às 15:09\nPrezado Sr. Gimenes Amorim dos Santos,\n\nEstamos cientes dos problemas que tem enfrentado em relação ao financiamento de seu veículo. Gostaríamos de esclarecer alguns pontos e reiterar nosso compromisso em ajudá-lo da melhor forma possível.\n\nPrimeiramente, queremos reforçar que a Grupo Coin é uma plataforma digital especializada em negociação e planejamento financeiro de dívidas bancárias. É crucial destacar que a atuação da empresa se limita à prestação de assessoria e consultoria.\n\nGostaríamos de esclarecer que a Grupo Coin é uma empresa comprometida em auxiliar nossos clientes a encontrar soluções para suas dificuldades financeiras. No seu caso, após o contato inicial, realizamos uma consulta pública processual no seu CPF diariamente para verificar possíveis processos em andamento relacionados ao financiamento. Infelizmente, devido ao caráter sigiloso de alguns processos judiciais, não tivemos acesso à informação sobre o processo de busca e apreensão movido pelo banco, pois o processo estava em segredo de Justiça, com isso não tivemos acesso ao andamento processual.\n\nEntendemos sua frustração e reconhecemos a importância de uma comunicação clara e transparente. Pedimos desculpas por qualquer mal-entendido que tenha ocorrido durante nossa interação. Nosso objetivo é sempre proporcionar um serviço de alta qualidade e atender às expectativas de nossos clientes.\n\nEstamos dispostos a resolver essa situação da melhor maneira possível. Podemos discutir opções de acordo para a retirada do veículo ou outras soluções que possam ser viáveis para você. Estamos à disposição para resolver, inclusive entramos em contato.\n\nNosso compromisso é garantir sua satisfação e resolver qualquer problema que tenha surgido. Já entramos em contato para podermos trabalhar juntos em uma solução que atenda às suas necessidades.\n\nEm resumo, reiteramos nosso compromisso em ajudá-lo a resolver essa situação de forma satisfatória e estamos à disposição para prestar toda a assistência necessária. Agradecemos pela sua compreensão e paciência enquanto trabalhamos para encontrar uma solução.\n\nAtenciosamente,\nGrupo Coin.', 'Consideração final do consumidor\n31/05/2024 às 19:33\na minha experiencia com essa empresa,e o pesadelo que estou vivendo no exato momento,se eu nao tivesse conhecido ela,nao estaria com essa tremenda lutar que estou para recuperar meu veiculo,mas DEUS e justiça,E ELE VAI PROVER A JUSTIÇA EM MEU FAVOR.']",0,False,Não resolvido
189459003,[Editado pelo Reclame Aqui] [Editado pelo Reclame Aqui],Primavera do Leste - MT,"time.struct_time(tm_year=2024, tm_mon=5, tm_mday=24, tm_hour=13, tm_min=23, tm_sec=0, tm_wday=4, tm_yday=145, tm_isdst=-1)","Entrei em contato com essa empresa,eu e minha esposa,fizemos o contrato com eles para baixa os juros abusivos do nosso veículo,toda vez que eu perguntava,eles diziam que estava em negociação com o banco, só mentiras,hoje estou com prejuízo de mais de 100 mil reais,pq ontem meu veículo foi preso,e eles não fizeram nada a respeito,tomei cuidado com essa empresa,pois eles são [Editado pelo Reclame Aqui],diz para vc não receber ligações do banco que foi financiado o veículo,pois eles falam que está negociando com o banco,e na verdade só pegam seu dinheiro como aconteceu comigo,paguei 4 meses de parcelas ou seja 120 dia e no final perdi meu carro e eles não devolveram meu dinheiro..","['Resposta da empresa\n27/05/2024 às 15:16\nPrezado Gimenes Amorim dos Santos,\n\nAgradecemos por entrar em contato conosco e lamentamos pelo inconveniente causado. No entanto, após uma análise detalhada, não encontramos seu registro em nosso banco de dados de clientes.\n\nPara que possamos atendê-lo de forma adequada, pedimos gentilmente que o titular do contrato entre em contato com a empresa através de um de nossos canais oficias, para que possamos resolver essa situação da melhor forma possível.', 'Consideração final do consumidor\n27/05/2024 às 15:30\nHoje estou totalmente destruído,depois que conheci essa empresa,eles usam as leis para enganar pessoa simples como eu,que não conheço as leis, verdadeiramente eu e minha família fomos vítimas deles,passamos por uma grande humilhação que já mais vou esquecer,mas eu sei que Deus e justiça,e ele a de me justificar diante dessa humilhação que aconteceu dentro da minha casa ao ver meu veículo sendo levado preso e os vizinhos olhando...']",0,False,Não resolvido
189284303,Não cumpre o que promete e o contrato vem outra coisa,Rio de Janeiro - RJ,"time.struct_time(tm_year=2024, tm_mon=5, tm_mday=22, tm_hour=9, tm_min=29, tm_sec=0, tm_wday=2, tm_yday=143, tm_isdst=-1)",A empresa não presta não caia no [Editado pelo Reclame Aqui],"['Resposta da empresa\n28/05/2024 às 13:19\nEntramos em contato com o cliente e esclarecemos as suas dúvidas.', 'Consideração final do consumidor\n28/05/2024 às 13:37\nEmpresa [Editado pelo Reclame Aqui]']",0,False,Não resolvido
188699213,Coin nacional,Itupeva - SP,"time.struct_time(tm_year=2024, tm_mon=5, tm_mday=13, tm_hour=19, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=134, tm_isdst=-1)","Fiz uma nogociacao com a coin e tive que pagar pra desfazer pois não resolverao meu problema
Vou ter que pagar 500 reais pra romper meu contrato além de renegociar meu carro
Bem que dizia meu pai a esmola quando e demais ate o santo desconfia","['Resposta da empresa\n14/05/2024 às 12:23\nEntramos em contato com o cliente e o caso já está sendo solucionado pelo departamento responsável.', 'Consideração final do consumidor\n14/05/2024 às 14:07\nMeu problema foi resolvido']",10,True,Resolvido
188555913,Informações contraditório,Rio de Janeiro - RJ,"time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=4, tm_min=57, tm_sec=0, tm_wday=5, tm_yday=132, tm_isdst=-1)",Então eu procurei uma empresa para baixa o valor do meu carro então eu encontrei essa empresa pelo qual me deu um prazo de 90 a 120 dias pra me dá uma posição de acordo pra baixa o juros fizeram o cálculo e hoje já estou na 6 parcela paga em dia e também falaram que eles tem uma filial em sp mais quando eu consegui o endereço o mesmo alega que agora está somente no sul mais eu estive lá e nunca existiu essa empresa lá e até agora não tenho a solução que está em andamento somente que eles estão em contato com a creditas mais até agora nada então estou colocando a minha indignação dessa empresa que só manda mensagem de pagamento do boleto e informações sobre o acordo nada e eu tô achando que e [Editado pelo Reclame Aqui] e tendo a certeza isso me prejudicou muito e tá me prejudicando vou correr atrás dos meus direitos na justiça,"['Resposta da empresa\n13/05/2024 às 10:58\nOlá, Marcelo. Verificamos o seu cadastro e o mesmo se encontra ativo na nossa base de dados. A sua proposta comercial já foi realizada, porém, estamos aguardando o credor nos retornar. Todas as informações pertinentes ao seu contrato são repassadas via WhatsApp/ligação e também fica disponível em nosso aplicativo.\n\nNo mais, pedimos desculpas pela sua insatisfação. Estamos trabalhando constantemente para melhorar nossos canais de comunicação.\n\nCaso ainda tenha dúvidas, favor, entrar em contato no 0800 252 3200', 'Consideração final do consumidor\n28/05/2024 às 13:38\nTudo uma mascara não faça negociação com ela']",0,False,Não resolvido
187718385,PERCA DE DADOS,Goiânia - GO,"time.struct_time(tm_year=2024, tm_mon=4, tm_mday=29, tm_hour=10, tm_min=54, tm_sec=0, tm_wday=0, tm_yday=120, tm_isdst=-1)","Infelizmente eu troquei de celular e perdi todos os meus acessos a vocês, preciso finalizar meu contrato. Qual o número que devo ligar?","['Resposta da empresa\n29/04/2024 às 11:28\nOlá, tudo bem?\n\nCanais oficiais de atendimento\n\nSuporte e dúvidas: 0800 252 3200 (WhatsApp e ligação)\nSegunda via de boletos: 0800 145 3200 (WhatsApp)', 'Consideração final do consumidor\n03/05/2024 às 21:18\nRápidos e atenciosos.']",10,True,Resolvido
